C:\Users\oper\labQT\Lab2024\QUBIT_2D\QTLab2425\2Dqubit\Simulation\res\sondata\DARTWARS_TestChip_res2_w2_l320_param.son DE_EMBEDDED Lk=8.5 l=320.0
FREQUENCY (GHz), DB[S21]-DARTWARS_TestChip_res2_w2_l320_param
11.04,-0.0096725
11.045,-0.00967135
11.05,-0.00967019
11.055,-0.00966903
11.06,-0.00966786
11.065,-0.00966668
11.07,-0.00966549
11.075,-0.00966429
11.08,-0.00966308
11.085,-0.00966187
11.09,-0.00966064
11.095,-0.00965941
11.1,-0.00965817
11.105,-0.00965693
11.11,-0.00965567
11.115,-0.0096544
11.12,-0.00965313
11.125,-0.00965185
11.13,-0.00965056
11.135,-0.00964926
11.14,-0.00964795
11.145,-0.00964664
11.15,-0.00964532
11.155,-0.00964399
11.16,-0.00964265
11.165,-0.0096413
11.17,-0.00963994
11.175,-0.00963858
11.18,-0.00963721
11.185,-0.00963583
11.19,-0.00963444
11.195,-0.00963304
11.2,-0.00963164
11.205,-0.00963022
11.21,-0.0096288
11.215,-0.00962737
11.22,-0.00962594
11.225,-0.00962449
11.23,-0.00962304
11.235,-0.00962158
11.24,-0.00962011
11.245,-0.00961863
11.25,-0.00961714
11.255,-0.00961565
11.26,-0.00961415
11.265,-0.00961264
11.27,-0.00961112
11.275,-0.0096096
11.28,-0.00960806
11.285,-0.00960652
11.29,-0.00960497
11.295,-0.00960342
11.3,-0.00960185
11.305,-0.00960028
11.31,-0.0095987
11.315,-0.00959711
11.32,-0.00959551
11.325,-0.00959391
11.33,-0.0095923
11.335,-0.00959068
11.34,-0.00958905
11.345,-0.00958742
11.35,-0.00958577
11.355,-0.00958412
11.36,-0.00958246
11.365,-0.0095808
11.37,-0.00957912
11.375,-0.00957744
11.38,-0.00957575
11.385,-0.00957405
11.39,-0.00957235
11.395,-0.00957064
11.4,-0.00956892
11.405,-0.00956719
11.41,-0.00956545
11.415,-0.00956371
11.42,-0.00956196
11.425,-0.0095602
11.43,-0.00955844
11.435,-0.00955666
11.44,-0.00955488
11.445,-0.0095531
11.45,-0.0095513
11.455,-0.0095495
11.46,-0.00954769
11.465,-0.00954587
11.47,-0.00954404
11.475,-0.00954221
11.48,-0.00954037
11.485,-0.00953852
11.49,-0.00953667
11.495,-0.00953481
11.5,-0.00953294
11.505,-0.00953106
11.51,-0.00952918
11.515,-0.00952728
11.52,-0.00952539
11.525,-0.00952348
11.53,-0.00952157
11.535,-0.00951965
11.54,-0.00951772
11.545,-0.00951578
11.55,-0.00951384
11.555,-0.00951189
11.56,-0.00950993
11.565,-0.00950797
11.57,-0.009506
11.575,-0.00950402
11.58,-0.00950204
11.585,-0.00950004
11.59,-0.00949805
11.595,-0.00949604
11.6,-0.00949403
11.605,-0.00949201
11.61,-0.00948998
11.615,-0.00948794
11.62,-0.0094859
11.625,-0.00948385
11.63,-0.0094818
11.635,-0.00947974
11.64,-0.00947767
11.645,-0.00947559
11.65,-0.00947351
11.655,-0.00947142
11.66,-0.00946932
11.665,-0.00946722
11.67,-0.00946511
11.675,-0.00946299
11.68,-0.00946087
11.685,-0.00945874
11.69,-0.0094566
11.695,-0.00945445
11.7,-0.0094523
11.705,-0.00945015
11.71,-0.00944798
11.715,-0.00944581
11.72,-0.00944363
11.725,-0.00944145
11.73,-0.00943926
11.735,-0.00943706
11.74,-0.00943486
11.745,-0.00943265
11.75,-0.00943043
11.755,-0.0094282
11.76,-0.00942597
11.765,-0.00942374
11.77,-0.00942149
11.775,-0.00941925
11.78,-0.00941699
11.785,-0.00941473
11.79,-0.00941246
11.795,-0.00941018
11.8,-0.0094079
11.805,-0.00940561
11.81,-0.00940332
11.815,-0.00940102
11.82,-0.00939871
11.825,-0.0093964
11.83,-0.00939408
11.835,-0.00939175
11.84,-0.00938942
11.845,-0.00938708
11.85,-0.00938474
11.855,-0.00938239
11.86,-0.00938003
11.865,-0.00937767
11.87,-0.0093753
11.875,-0.00937292
11.88,-0.00937054
11.885,-0.00936816
11.89,-0.00936576
11.895,-0.00936336
11.9,-0.00936096
11.905,-0.00935855
11.91,-0.00935613
11.915,-0.00935371
11.92,-0.00935128
11.925,-0.00934884
11.93,-0.0093464
11.935,-0.00934395
11.94,-0.0093415
11.945,-0.00933904
11.95,-0.00933658
11.955,-0.00933411
11.96,-0.00933163
11.965,-0.00932915
11.97,-0.00932667
11.975,-0.00932417
11.98,-0.00932167
11.985,-0.00931917
11.99,-0.00931666
11.995,-0.00931415
12,-0.00931162
12.005,-0.0093091
12.01,-0.00930657
12.015,-0.00930403
12.02,-0.00930148
12.025,-0.00929894
12.03,-0.00929638
12.035,-0.00929382
12.04,-0.00929126
12.045,-0.00928869
12.05,-0.00928611
12.055,-0.00928353
12.06,-0.00928094
12.065,-0.00927835
12.07,-0.00927575
12.075,-0.00927315
12.08,-0.00927054
12.085,-0.00926793
12.09,-0.00926531
12.095,-0.00926269
12.1,-0.00926006
12.105,-0.00925743
12.11,-0.00925479
12.115,-0.00925215
12.12,-0.0092495
12.125,-0.00924684
12.13,-0.00924418
12.135,-0.00924152
12.14,-0.00923885
12.145,-0.00923618
12.15,-0.0092335
12.155,-0.00923082
12.16,-0.00922813
12.165,-0.00922543
12.17,-0.00922274
12.175,-0.00922003
12.18,-0.00921732
12.185,-0.00921461
12.19,-0.00921189
12.195,-0.00920917
12.2,-0.00920645
12.205,-0.00920371
12.21,-0.00920098
12.215,-0.00919824
12.22,-0.00919549
12.225,-0.00919274
12.23,-0.00918999
12.235,-0.00918723
12.24,-0.00918447
12.245,-0.0091817
12.25,-0.00917893
12.255,-0.00917615
12.26,-0.00917337
12.265,-0.00917058
12.27,-0.00916779
12.275,-0.009165
12.28,-0.0091622
12.285,-0.0091594
12.29,-0.00915659
12.295,-0.00915378
12.3,-0.00915096
12.305,-0.00914815
12.31,-0.00914532
12.315,-0.00914249
12.32,-0.00913966
12.325,-0.00913683
12.33,-0.00913399
12.335,-0.00913114
12.34,-0.0091283
12.345,-0.00912544
12.35,-0.00912259
12.355,-0.00911973
12.36,-0.00911687
12.365,-0.009114
12.37,-0.00911113
12.375,-0.00910825
12.38,-0.00910538
12.385,-0.00910249
12.39,-0.00909961
12.395,-0.00909672
12.4,-0.00909383
12.405,-0.00909093
12.41,-0.00908803
12.415,-0.00908513
12.42,-0.00908222
12.425,-0.00907931
12.43,-0.00907639
12.435,-0.00907348
12.44,-0.00907056
12.445,-0.00906763
12.45,-0.0090647
12.455,-0.00906177
12.46,-0.00905884
12.465,-0.0090559
12.47,-0.00905296
12.475,-0.00905002
12.48,-0.00904707
12.485,-0.00904412
12.49,-0.00904117
12.495,-0.00903821
12.5,-0.00903525
12.505,-0.00903229
12.51,-0.00902933
12.515,-0.00902636
12.52,-0.00902339
12.525,-0.00902042
12.53,-0.00901744
12.535,-0.00901446
12.54,-0.00901148
12.545,-0.00900849
12.55,-0.00900551
12.555,-0.00900252
12.56,-0.00899953
12.565,-0.00899653
12.57,-0.00899353
12.575,-0.00899053
12.58,-0.00898753
12.585,-0.00898453
12.59,-0.00898152
12.595,-0.00897851
12.6,-0.0089755
12.605,-0.00897248
12.61,-0.00896947
12.615,-0.00896645
12.62,-0.00896343
12.625,-0.00896041
12.63,-0.00895738
12.635,-0.00895435
12.64,-0.00895132
12.645,-0.00894829
12.65,-0.00894526
12.655,-0.00894223
12.66,-0.00893919
12.665,-0.00893615
12.67,-0.00893311
12.675,-0.00893007
12.68,-0.00892702
12.685,-0.00892398
12.69,-0.00892093
12.695,-0.00891788
12.7,-0.00891483
12.705,-0.00891178
12.71,-0.00890873
12.715,-0.00890567
12.72,-0.00890261
12.725,-0.00889956
12.73,-0.0088965
12.735,-0.00889344
12.74,-0.00889038
12.745,-0.00888731
12.75,-0.00888425
12.755,-0.00888118
12.76,-0.00887812
12.765,-0.00887505
12.77,-0.00887198
12.775,-0.00886892
12.78,-0.00886585
12.785,-0.00886277
12.79,-0.0088597
12.795,-0.00885663
12.8,-0.00885356
12.805,-0.00885048
12.81,-0.00884741
12.815,-0.00884434
12.82,-0.00884126
12.825,-0.00883818
12.83,-0.00883511
12.835,-0.00883203
12.84,-0.00882895
12.845,-0.00882588
12.85,-0.0088228
12.855,-0.00881972
12.86,-0.00881664
12.865,-0.00881357
12.87,-0.00881049
12.875,-0.00880741
12.88,-0.00880433
12.885,-0.00880125
12.89,-0.00879818
12.895,-0.0087951
12.9,-0.00879202
12.905,-0.00878894
12.91,-0.00878587
12.915,-0.00878279
12.92,-0.00877972
12.925,-0.00877664
12.93,-0.00877357
12.935,-0.00877049
12.94,-0.00876742
12.945,-0.00876435
12.95,-0.00876127
12.955,-0.0087582
12.96,-0.00875513
12.965,-0.00875206
12.97,-0.008749
12.975,-0.00874593
12.98,-0.00874286
12.985,-0.0087398
12.99,-0.00873673
12.995,-0.00873367
13,-0.00873061
13.005,-0.00872755
13.01,-0.00872449
13.015,-0.00872143
13.02,-0.00871838
13.025,-0.00871533
13.03,-0.00871227
13.035,-0.00870922
13.04,-0.00870618
13.045,-0.00870313
13.05,-0.00870009
13.055,-0.00869704
13.06,-0.008694
13.065,-0.00869096
13.07,-0.00868793
13.075,-0.00868489
13.08,-0.00868186
13.085,-0.00867883
13.09,-0.00867581
13.095,-0.00867278
13.1,-0.00866976
13.105,-0.00866674
13.11,-0.00866373
13.115,-0.00866071
13.12,-0.0086577
13.125,-0.0086547
13.13,-0.00865169
13.135,-0.00864869
13.14,-0.00864569
13.145,-0.0086427
13.15,-0.00863971
13.155,-0.00863672
13.16,-0.00863373
13.165,-0.00863075
13.17,-0.00862778
13.175,-0.0086248
13.18,-0.00862183
13.185,-0.00861886
13.19,-0.0086159
13.195,-0.00861294
13.2,-0.00860999
13.205,-0.00860704
13.21,-0.00860409
13.215,-0.00860115
13.22,-0.00859821
13.225,-0.00859528
13.23,-0.00859235
13.235,-0.00858943
13.24,-0.00858651
13.245,-0.0085836
13.25,-0.00858069
13.255,-0.00857778
13.26,-0.00857488
13.265,-0.00857199
13.27,-0.0085691
13.275,-0.00856622
13.28,-0.00856334
13.285,-0.00856047
13.29,-0.0085576
13.295,-0.00855474
13.3,-0.00855188
13.305,-0.00854903
13.31,-0.00854619
13.315,-0.00854335
13.32,-0.00854052
13.325,-0.0085377
13.33,-0.00853488
13.335,-0.00853207
13.34,-0.00852926
13.345,-0.00852646
13.35,-0.00852367
13.355,-0.00852088
13.36,-0.00851811
13.365,-0.00851533
13.37,-0.00851257
13.375,-0.00850981
13.38,-0.00850706
13.385,-0.00850432
13.39,-0.00850159
13.395,-0.00849886
13.4,-0.00849614
13.405,-0.00849343
13.41,-0.00849073
13.415,-0.00848804
13.42,-0.00848535
13.425,-0.00848267
13.43,-0.00848
13.435,-0.00847734
13.44,-0.00847469
13.445,-0.00847205
13.45,-0.00846941
13.455,-0.00846679
13.46,-0.00846417
13.465,-0.00846157
13.47,-0.00845897
13.475,-0.00845639
13.48,-0.00845381
13.485,-0.00845124
13.49,-0.00844868
13.495,-0.00844614
13.5,-0.0084436
13.505,-0.00844108
13.51,-0.00843856
13.515,-0.00843606
13.52,-0.00843356
13.525,-0.00843108
13.53,-0.00842861
13.535,-0.00842615
13.54,-0.0084237
13.545,-0.00842126
13.55,-0.00841884
13.555,-0.00841642
13.56,-0.00841402
13.565,-0.00841163
13.57,-0.00840926
13.575,-0.00840689
13.58,-0.00840454
13.585,-0.0084022
13.59,-0.00839988
13.595,-0.00839756
13.6,-0.00839526
13.605,-0.00839298
13.61,-0.00839071
13.615,-0.00838845
13.62,-0.00838621
13.625,-0.00838398
13.63,-0.00838176
13.635,-0.00837956
13.64,-0.00837738
13.645,-0.0083752
13.65,-0.00837305
13.655,-0.00837091
13.66,-0.00836878
13.665,-0.00836667
13.67,-0.00836458
13.675,-0.0083625
13.68,-0.00836044
13.685,-0.0083584
13.69,-0.00835637
13.695,-0.00835436
13.7,-0.00835237
13.705,-0.00835039
13.71,-0.00834844
13.715,-0.00834649
13.72,-0.00834457
13.725,-0.00834267
13.73,-0.00834078
13.735,-0.00833892
13.74,-0.00833707
13.745,-0.00833524
13.75,-0.00833343
13.755,-0.00833164
13.76,-0.00832987
13.765,-0.00832812
13.77,-0.00832639
13.775,-0.00832468
13.78,-0.00832299
13.785,-0.00832133
13.79,-0.00831968
13.795,-0.00831806
13.8,-0.00831646
13.805,-0.00831488
13.81,-0.00831332
13.815,-0.00831179
13.82,-0.00831028
13.825,-0.00830879
13.83,-0.00830732
13.835,-0.00830588
13.84,-0.00830447
13.845,-0.00830308
13.85,-0.00830171
13.855,-0.00830037
13.86,-0.00829905
13.865,-0.00829776
13.87,-0.0082965
13.875,-0.00829526
13.88,-0.00829405
13.885,-0.00829287
13.89,-0.00829171
13.895,-0.00829058
13.9,-0.00828948
13.905,-0.00828841
13.91,-0.00828737
13.915,-0.00828635
13.92,-0.00828537
13.925,-0.00828442
13.93,-0.00828349
13.935,-0.0082826
13.94,-0.00828174
13.945,-0.00828091
13.95,-0.00828011
13.955,-0.00827934
13.96,-0.00827861
13.965,-0.00827791
13.97,-0.00827724
13.975,-0.00827661
13.98,-0.00827601
13.985,-0.00827545
13.99,-0.00827492
13.995,-0.00827443
14,-0.00827397
14.005,-0.00827355
14.01,-0.00827317
14.015,-0.00827283
14.02,-0.00827252
14.025,-0.00827226
14.03,-0.00827203
14.035,-0.00827184
14.04,-0.0082717
14.045,-0.00827159
14.05,-0.00827152
14.055,-0.0082715
14.06,-0.00827152
14.065,-0.00827158
14.07,-0.00827169
14.075,-0.00827184
14.08,-0.00827203
14.085,-0.00827227
14.09,-0.00827256
14.095,-0.0082729
14.1,-0.00827328
14.105,-0.0082737
14.11,-0.00827418
14.115,-0.00827471
14.12,-0.00827529
14.125,-0.00827591
14.13,-0.00827659
14.135,-0.00827732
14.14,-0.00827811
14.145,-0.00827894
14.15,-0.00827984
14.155,-0.00828078
14.16,-0.00828179
14.165,-0.00828285
14.17,-0.00828396
14.175,-0.00828514
14.18,-0.00828637
14.185,-0.00828767
14.19,-0.00828902
14.195,-0.00829044
14.2,-0.00829192
14.205,-0.00829346
14.21,-0.00829507
14.215,-0.00829674
14.22,-0.00829848
14.225,-0.00830029
14.23,-0.00830217
14.235,-0.00830411
14.24,-0.00830613
14.245,-0.00830821
14.25,-0.00831037
14.255,-0.00831261
14.26,-0.00831491
14.265,-0.0083173
14.27,-0.00831976
14.275,-0.0083223
14.28,-0.00832492
14.285,-0.00832762
14.29,-0.0083304
14.295,-0.00833326
14.3,-0.00833621
14.305,-0.00833925
14.31,-0.00834237
14.315,-0.00834558
14.32,-0.00834888
14.325,-0.00835228
14.33,-0.00835576
14.335,-0.00835934
14.34,-0.00836302
14.345,-0.0083668
14.35,-0.00837067
14.355,-0.00837464
14.36,-0.00837872
14.365,-0.0083829
14.37,-0.00838719
14.375,-0.00839158
14.38,-0.00839609
14.385,-0.0084007
14.39,-0.00840543
14.395,-0.00841028
14.4,-0.00841524
14.405,-0.00842032
14.41,-0.00842552
14.415,-0.00843085
14.42,-0.0084363
14.425,-0.00844188
14.43,-0.00844759
14.435,-0.00845343
14.44,-0.00845941
14.445,-0.00846552
14.45,-0.00847177
14.455,-0.00847817
14.46,-0.00848471
14.465,-0.0084914
14.47,-0.00849824
14.475,-0.00850523
14.48,-0.00851238
14.485,-0.00851968
14.49,-0.00852715
14.495,-0.00853478
14.5,-0.00854258
14.505,-0.00855056
14.51,-0.0085587
14.515,-0.00856703
14.52,-0.00857553
14.525,-0.00858423
14.53,-0.00859311
14.535,-0.00860218
14.54,-0.00861145
14.545,-0.00862092
14.55,-0.00863059
14.555,-0.00864047
14.56,-0.00865057
14.565,-0.00866088
14.57,-0.00867141
14.575,-0.00868217
14.58,-0.00869317
14.585,-0.00870439
14.59,-0.00871586
14.595,-0.00872758
14.6,-0.00873955
14.605,-0.00875177
14.61,-0.00876426
14.615,-0.00877701
14.62,-0.00879004
14.625,-0.00880335
14.63,-0.00881695
14.635,-0.00883084
14.64,-0.00884504
14.645,-0.00885953
14.65,-0.00887435
14.655,-0.00888948
14.66,-0.00890495
14.665,-0.00892075
14.67,-0.0089369
14.675,-0.0089534
14.68,-0.00897026
14.685,-0.0089875
14.69,-0.00900511
14.695,-0.00902312
14.7,-0.00904152
14.705,-0.00906033
14.71,-0.00907956
14.715,-0.00909923
14.72,-0.00911933
14.725,-0.00913989
14.73,-0.00916092
14.735,-0.00918242
14.74,-0.00920441
14.745,-0.00922691
14.75,-0.00924992
14.755,-0.00927347
14.76,-0.00929756
14.765,-0.00932221
14.77,-0.00934744
14.775,-0.00937326
14.78,-0.0093997
14.785,-0.00942676
14.79,-0.00945448
14.795,-0.00948285
14.8,-0.00951192
14.805,-0.00954169
14.81,-0.00957218
14.815,-0.00960343
14.82,-0.00963545
14.825,-0.00966827
14.83,-0.00970192
14.835,-0.00973641
14.84,-0.00977178
14.845,-0.00980805
14.85,-0.00984526
14.855,-0.00988344
14.86,-0.00992261
14.865,-0.00996282
14.87,-0.0100041
14.875,-0.0100465
14.88,-0.01009
14.885,-0.0101347
14.89,-0.0101806
14.895,-0.0102278
14.9,-0.0102764
14.905,-0.0103263
14.91,-0.0103776
14.915,-0.0104304
14.92,-0.0104847
14.925,-0.0105406
14.93,-0.0105981
14.935,-0.0106574
14.94,-0.0107185
14.945,-0.0107814
14.95,-0.0108463
14.955,-0.0109132
14.96,-0.0109822
14.965,-0.0110534
14.97,-0.0111268
14.975,-0.0112027
14.98,-0.0112811
14.985,-0.0113621
14.99,-0.011446
14.995,-0.0115325
15,-0.0116222
15.005,-0.011715
15.01,-0.0118111
15.015,-0.0119106
15.02,-0.0120139
15.025,-0.012121
15.03,-0.0122321
15.035,-0.0123475
15.04,-0.0124674
15.045,-0.012592
15.05,-0.0127217
15.055,-0.0128566
15.06,-0.0129972
15.065,-0.0131437
15.07,-0.0132965
15.075,-0.0134559
15.08,-0.0136225
15.085,-0.0137967
15.09,-0.0139789
15.095,-0.0141697
15.1,-0.0143697
15.105,-0.0145795
15.11,-0.0147999
15.115,-0.0150315
15.12,-0.0152752
15.125,-0.0155321
15.13,-0.0158029
15.135,-0.016089
15.14,-0.0163915
15.145,-0.0167118
15.15,-0.0170515
15.155,-0.0174122
15.16,-0.0177959
15.165,-0.0182047
15.17,-0.018641
15.175,-0.0191076
15.18,-0.0196075
15.185,-0.0201443
15.19,-0.0207219
15.195,-0.0213449
15.2,-0.0220186
15.205,-0.022749
15.21,-0.0235433
15.215,-0.0244097
15.22,-0.0253579
15.225,-0.0263993
15.23,-0.0275474
15.235,-0.0288187
15.24,-0.0302326
15.245,-0.0318129
15.25,-0.0335889
15.255,-0.0355967
15.26,-0.0378813
15.265,-0.0405
15.27,-0.0435257
15.275,-0.0470536
15.28,-0.051209
15.285,-0.0561602
15.29,-0.0621379
15.295,-0.0694654
15.3,-0.0786079
15.305,-0.0902558
15.31,-0.105471
15.315,-0.125957
15.32,-0.154601
15.325,-0.196614
15.33,-0.26223
15.335,-0.373884
15.34,-0.588821
15.345,-1.08947
15.35,-2.7004
15.355,-12.8869
15.36,-5.14484
15.365,-1.40493
15.37,-0.584123
15.375,-0.302594
15.38,-0.178167
15.385,-0.113852
15.39,-0.0769431
15.395,-0.0541305
15.4,-0.0392327
15.405,-0.0290844
15.41,-0.0219379
15.415,-0.0167696
15.42,-0.0129502
15.425,-0.0100772
15.43,-0.00788416
15.435,-0.00618994
15.44,-0.00486806
15.445,-0.00382844
15.45,-0.00300567
15.455,-0.00235145
15.46,-0.00182962
15.465,-0.00141274
15.47,-0.0010797
15.475,-0.000814157
15.48,-0.000603273
15.485,-0.000436909
15.49,-0.000306984
15.495,-0.00020701
15.5,-0.000131743
15.505,-7.69208e-05
15.51,-3.90573e-05
15.515,-1.52881e-05
15.52,-3.24814e-06
15.525,-9.76039e-07
15.53,-6.83904e-06
15.535,-1.9473e-05
15.54,-3.77343e-05
15.545,-6.06617e-05
15.55,-8.74448e-05
15.555,-0.000117399
15.56,-0.000149944
15.565,-0.000184588
15.57,-0.000220914
15.575,-0.000258566
15.58,-0.000297242
15.585,-0.000336682
15.59,-0.000376669
15.595,-0.000417013
15.6,-0.000457556
15.605,-0.000498162
15.61,-0.000538714
15.615,-0.000579115
15.62,-0.000619281
15.625,-0.000659142
15.63,-0.000698639
15.635,-0.000737721
15.64,-0.000776349
15.645,-0.000814488
15.65,-0.000852109
15.655,-0.00088919
15.66,-0.000925714
15.665,-0.000961666
15.67,-0.000997036
15.675,-0.00103182
15.68,-0.001066
15.685,-0.00109959
15.69,-0.00113258
15.695,-0.00116498
15.7,-0.00119678
15.705,-0.00122799
15.71,-0.00125861
15.715,-0.00128865
15.72,-0.00131812
15.725,-0.00134702
15.73,-0.00137535
15.735,-0.00140314
15.74,-0.00143038
15.745,-0.00145709
15.75,-0.00148326
15.755,-0.00150892
15.76,-0.00153407
15.765,-0.00155871
15.77,-0.00158287
15.775,-0.00160654
15.78,-0.00162974
15.785,-0.00165247
15.79,-0.00167474
15.795,-0.00169657
15.8,-0.00171795
15.805,-0.00173891
15.81,-0.00175945
15.815,-0.00177957
15.82,-0.00179928
15.825,-0.0018186
15.83,-0.00183753
15.835,-0.00185608
15.84,-0.00187425
15.845,-0.00189206
15.85,-0.00190951
15.855,-0.00192661
15.86,-0.00194336
15.865,-0.00195978
15.87,-0.00197586
15.875,-0.00199162
15.88,-0.00200707
15.885,-0.0020222
15.89,-0.00203703
15.895,-0.00205156
15.9,-0.00206579
15.905,-0.00207974
15.91,-0.00209341
15.915,-0.0021068
15.92,-0.00211992
15.925,-0.00213278
15.93,-0.00214538
15.935,-0.00215772
15.94,-0.00216982
15.945,-0.00218166
15.95,-0.00219327
15.955,-0.00220465
15.96,-0.00221579
15.965,-0.0022267
15.97,-0.0022374
15.975,-0.00224787
15.98,-0.00225814
15.985,-0.00226819
15.99,-0.00227804
15.995,-0.00228768
16,-0.00229713
16.005,-0.00230638
16.01,-0.00231544
16.015,-0.00232432
16.02,-0.00233301
16.025,-0.00234152
16.03,-0.00234985
16.035,-0.00235801
16.04,-0.002366
16.045,-0.00237382
16.05,-0.00238147
16.055,-0.00238897
16.06,-0.0023963
16.065,-0.00240348
16.07,-0.0024105
16.075,-0.00241737
16.08,-0.0024241
16.085,-0.00243068
16.09,-0.00243712
16.095,-0.00244341
16.1,-0.00244957
16.105,-0.00245559
16.11,-0.00246148
16.115,-0.00246724
16.12,-0.00247287
16.125,-0.00247837
16.13,-0.00248374
16.135,-0.002489
16.14,-0.00249413
16.145,-0.00249914
16.15,-0.00250404
16.155,-0.00250882
16.16,-0.00251349
16.165,-0.00251805
16.17,-0.0025225
16.175,-0.00252684
16.18,-0.00253107
16.185,-0.0025352
16.19,-0.00253923
16.195,-0.00254316
16.2,-0.00254699
16.205,-0.00255072
16.21,-0.00255435
16.215,-0.00255789
16.22,-0.00256134
16.225,-0.00256469
16.23,-0.00256795
16.235,-0.00257113
16.24,-0.00257421
16.245,-0.00257721
16.25,-0.00258013
16.255,-0.00258296
16.26,-0.00258571
16.265,-0.00258838
16.27,-0.00259096
16.275,-0.00259347
16.28,-0.0025959
16.285,-0.00259826
16.29,-0.00260053
16.295,-0.00260274
16.3,-0.00260487
16.305,-0.00260693
16.31,-0.00260891
16.315,-0.00261083
16.32,-0.00261268
16.325,-0.00261446
16.33,-0.00261617
16.335,-0.00261782
16.34,-0.0026194
16.345,-0.00262092
16.35,-0.00262237
16.355,-0.00262376
16.36,-0.00262509
16.365,-0.00262636
16.37,-0.00262756
16.375,-0.00262871
16.38,-0.0026298
16.385,-0.00263084
16.39,-0.00263181
16.395,-0.00263273
16.4,-0.0026336
16.405,-0.00263441
16.41,-0.00263516
16.415,-0.00263587
16.42,-0.00263652
16.425,-0.00263712
16.43,-0.00263766
16.435,-0.00263816
16.44,-0.00263861
16.445,-0.00263901
16.45,-0.00263936
16.455,-0.00263967
16.46,-0.00263992
16.465,-0.00264013
16.47,-0.0026403
16.475,-0.00264042
16.48,-0.00264049
16.485,-0.00264052
16.49,-0.00264051
16.495,-0.00264045
16.5,-0.00264036
16.505,-0.00264022
16.51,-0.00264003
16.515,-0.00263981
16.52,-0.00263955
16.525,-0.00263925
16.53,-0.00263891
16.535,-0.00263853
16.54,-0.00263811
16.545,-0.00263765
16.55,-0.00263716
16.555,-0.00263663
16.56,-0.00263606
16.565,-0.00263546
16.57,-0.00263482
16.575,-0.00263415
16.58,-0.00263344
16.585,-0.0026327
16.59,-0.00263192
16.595,-0.00263111
16.6,-0.00263027
16.605,-0.0026294
16.61,-0.00262849
16.615,-0.00262755
16.62,-0.00262658
16.625,-0.00262558
16.63,-0.00262455
16.635,-0.00262349
16.64,-0.00262239
16.645,-0.00262127
16.65,-0.00262012
16.655,-0.00261894
16.66,-0.00261774
16.665,-0.0026165
16.67,-0.00261524
16.675,-0.00261395
16.68,-0.00261263
16.685,-0.00261128
16.69,-0.00260991
16.695,-0.00260851
16.7,-0.00260709
16.705,-0.00260564
16.71,-0.00260416
16.715,-0.00260266
16.72,-0.00260114
16.725,-0.00259959
16.73,-0.00259802
16.735,-0.00259642
16.74,-0.0025948
16.745,-0.00259316
16.75,-0.00259149
16.755,-0.0025898
16.76,-0.00258809
16.765,-0.00258636
16.77,-0.0025846
16.775,-0.00258282
16.78,-0.00258102
16.785,-0.0025792
16.79,-0.00257736
16.795,-0.0025755
16.8,-0.00257362
16.805,-0.00257171
16.81,-0.00256979
16.815,-0.00256785
16.82,-0.00256588
16.825,-0.0025639
16.83,-0.0025619
16.835,-0.00255988
16.84,-0.00255784
16.845,-0.00255579
16.85,-0.00255371
16.855,-0.00255162
16.86,-0.0025495
16.865,-0.00254738
16.87,-0.00254523
16.875,-0.00254307
16.88,-0.00254088
16.885,-0.00253869
16.89,-0.00253647
16.895,-0.00253424
16.9,-0.00253199
16.905,-0.00252973
16.91,-0.00252745
16.915,-0.00252516
16.92,-0.00252285
16.925,-0.00252052
16.93,-0.00251818
16.935,-0.00251582
16.94,-0.00251345
16.945,-0.00251106
16.95,-0.00250866
16.955,-0.00250625
16.96,-0.00250382
16.965,-0.00250138
16.97,-0.00249892
16.975,-0.00249645
16.98,-0.00249396
16.985,-0.00249146
16.99,-0.00248895
16.995,-0.00248643
17,-0.00248389
17.005,-0.00248134
17.01,-0.00247878
17.015,-0.0024762
17.02,-0.00247361
17.025,-0.00247101
17.03,-0.0024684
17.035,-0.00246578
17.04,-0.00246314
17.045,-0.00246049
17.05,-0.00245783
17.055,-0.00245516
17.06,-0.00245248
17.065,-0.00244978
17.07,-0.00244708
17.075,-0.00244436
17.08,-0.00244164
17.085,-0.0024389
17.09,-0.00243615
17.095,-0.00243339
17.1,-0.00243063
17.105,-0.00242785
17.11,-0.00242506
17.115,-0.00242226
17.12,-0.00241945
17.125,-0.00241663
17.13,-0.0024138
17.135,-0.00241096
17.14,-0.00240812
17.145,-0.00240526
17.15,-0.00240239
17.155,-0.00239952
17.16,-0.00239664
17.165,-0.00239374
17.17,-0.00239084
17.175,-0.00238793
17.18,-0.00238501
17.185,-0.00238208
17.19,-0.00237915
17.195,-0.0023762
17.2,-0.00237325
17.205,-0.00237029
17.21,-0.00236732
17.215,-0.00236435
17.22,-0.00236136
17.225,-0.00235837
17.23,-0.00235537
17.235,-0.00235237
17.24,-0.00234935
17.245,-0.00234633
17.25,-0.0023433
17.255,-0.00234026
17.26,-0.00233722
17.265,-0.00233417
17.27,-0.00233111
17.275,-0.00232805
17.28,-0.00232498
17.285,-0.0023219
17.29,-0.00231882
17.295,-0.00231573
17.3,-0.00231263
17.305,-0.00230953
17.31,-0.00230642
17.315,-0.0023033
17.32,-0.00230018
17.325,-0.00229705
17.33,-0.00229392
17.335,-0.00229078
17.34,-0.00228764
17.345,-0.00228448
